frame_num,track_id,det_bb_top,det_bb_left,det_bb_bottom,det_bb_right,track_x,track_y,track_Vx,track_Vy,track_len,track_value,pose_tip_x,pose_tip_y,pose_left_x,pose_left_y,pose_right_x,pose_right_y,pose_bottom_x,pose_bottom_y,pose_tail1_x,pose_tail1_y,head_x,head_y
162,0,885,1065,1048,1234,1149.7418212891,967.0880126953,2.1945495605,-1.703704834,163,0,1218.2004394531,912.7280273438,1158.0947265625,910.7918701172,1205.0141601563,962.5427856445,1150.4222412109,968.3126220703,1100.7830810547,1010.3294677734,1221,882
162,1,751,1286,881,1440,1363.2023925781,816.1849365234,0.8713989258,0.5413513184,163,0,1296.8745117188,873.7618408203,1356.4411621094,856.86328125,1323.5942382813,822.4703369141,1363.6940917969,816.4415893555,1412.9870605469,765.5350341797,1288,872
163,0,879,1067,1043,1234,1150.8591308594,962.0960693359,1.476348877,-3.8958435059,164,0,1217.8879394531,904.6364746094,1157.4495849609,904.6730957031,1207.2033691406,956.9192504883,1151.3228759766,963.2233276367,1110.2962646484,1004.8828125,1222,873
163,1,752,1287,881,1440,1363.6434326172,816.5565795898,0.5845336914,0.4281921387,164,0,1296.1917724609,874.9494018555,1355.6337890625,856.3671875,1324.1021728516,823.9814453125,1363.3061523438,816.0539550781,1412.8475341797,766.5752563477,1289,873
164,0,876,1065,1035,1236,1150.9588623047,956.1750488281,0.5586242676,-5.2459411621,165,0,1218.4971923828,899.8208007813,1161.0379638672,901.0369262695,1205.4313964844,952.1809082031,1150.6674804688,956.5615844727,1111.2353515625,996.5856323242,1226,869
164,1,754,1287,882,1441,1364.0570068359,817.7462158203,0.4705200195,0.9358215332,165,0,1296.3114013672,874.2823486328,1356.8939208984,855.4943237305,1326.3103027344,823.0774536133,1364.5173339844,817.2517089844,1413.9295654297,767.1644897461,1292,873
165,0,876,1068,1025,1240,1153.3793945313,950.6072998047,1.7998962402,-5.4604797363,166,0,1224.5135498047,902.5340576172,1169.5489501953,897.0065307617,1208.4938964844,950.6833496094,1152.7222900391,949.5941772461,1104.9276123047,990.9047851563,1238,876
165,1,758,1284,881,1445,1364.5068359375,819.2955322266,0.4567260742,1.3448181152,166,0,1296.2634277344,875.9320678711,1354.7220458984,857.977355957,1323.3565673828,825.4918212891,1364.4797363281,819.2361450195,1412.9934082031,769.279296875,1293,872
166,0,876,1065,1015,1248,1156.1697998047,945.4117431641,2.4602355957,-5.2839050293,167,0,1236.4807128906,908.8726806641,1179.0467529297,896.7642822266,1210.0180664063,954.9627075195,1156.9611816406,945.8372192383,1097.6492919922,980.9270629883,1243,887
166,1,758,1282,883,1444,1363.4909667969,820.5350952148,-0.5250854492,1.2746276855,167,0,1294.0946044922,878.5208740234,1353.318359375,858.1448974609,1322.8059082031,825.5087280273,1363.2917480469,820.0430297852,1412.6749267578,772.5989990234,1292,870
167,0,878,1071,1009,1254,1161.5324707031,942.6569824219,4.3952331543,-3.5978088379,168,0,1236.6544189453,913.4489135742,1186.6547851563,898.0432739258,1209.8779296875,954.2997436523,1161.2210693359,942.1055297852,1105.7824707031,974.2147216797,1250,885
167,1,761,1278,885,1443,1361.1164550781,822.7023925781,-1.7579956055,1.8697814941,168,0,1291.5363769531,877.2777099609,1352.6773681641,856.1556396484,1325.2442626953,824.4312133789,1361.1577148438,821.8823242188,1408.9152832031,777.8394165039,1291,867
168,0,877,1077,1007,1258,1167.1069335938,941.2647705078,5.1813659668,-2.1274108887,169,0,1242.9167480469,908.3248291016,1193.7836914063,897.1080932617,1218.4545898438,951.9772338867,1167.4942626953,941.3680419922,1111.9514160156,973.9219360352,1257,878
168,1,766,1273,882,1446,1359.4645996094,824.1430664063,-1.6871948242,1.5837097168,169,0,1287.7791748047,874.2248535156,1352.6096191406,855.2393188477,1327.2995605469,821.0905151367,1359.6716308594,824.3619995117,1408.4819335938,783.7567749023,1280,865
169,0,876,1082,1009,1265,1173.1970214844,941.6593017578,5.7872009277,-0.4460754395,170,0,1248.9599609375,906.5276489258,1200.0278320313,894.5210571289,1225.9605712891,949.3468017578,1173.2629394531,941.1232910156,1120.5119628906,970.7989501953,1253,877
169,1,768,1272,881,1439,1356.0693359375,824.8067016602,-2.8258666992,0.9703063965,170,0,1282.6674804688,875.4920043945,1347.4713134766,857.1021728516,1322.0949707031,820.6640014648,1356.9113769531,824.6146240234,1407.0223388672,786.5753173828,1275,864
170,0,875,1087,1009,1270,1178.62109375,941.8033447266,5.5450744629,-0.0527038574,171,0,1255.5557861328,902.0547485352,1201.6219482422,895.9274902344,1229.5100097656,944.9702148438,1178.5042724609,941.3901977539,1130.1931152344,971.088684082,1247,879
170,1,770,1272,881,1431,1351.9357910156,825.5692138672,-3.6975708008,0.831817627,171,0,1278.4973144531,872.9378662109,1342.8150634766,855.9423217773,1317.5842285156,821.4644775391,1351.5986328125,825.3125610352,1403.1384277344,790.5654296875,1268,870
171,0,873,1088,1002,1275,1182.1665039063,938.5626220703,4.2120056152,-2.1780090332,172,0,1264.7056884766,898.6528930664,1209.1633300781,891.9491577148,1235.9617919922,941.6903686523,1182.8784179688,938.7590332031,1137.2618408203,969.9176025391,1248,882
171,1,772,1270,879,1432,1350.3095703125,825.7252197266,-2.3167114258,0.3813171387,172,0,1277.9831542969,872.7028808594,1340.1600341797,857.3807983398,1315.4431152344,821.8565673828,1350.7790527344,825.5065917969,1404.6635742188,791.0776367188,1265,868
172,0,870,1096,1001,1274,1185.3446044922,935.7211914063,3.5227355957,-2.6203308105,173,0,1267.1247558594,897.5311889648,1215.1052246094,886.4581298828,1239.7077636719,937.4967041016,1185.8435058594,935.7013549805,1140.1927490234,969.1693115234,1245,873
172,1,774,1269,878,1430,1349.1232910156,826.0266113281,-1.5631713867,0.3280334473,173,0,1276.9473876953,870.6916503906,1336.3842773438,861.1345214844,1313.1416015625,820.2573242188,1349.5217285156,826.2805175781,1402.4135742188,796.5682983398,1261,870
173,0,868,1102,999,1276,1188.966796875,933.4002075195,3.5890808105,-2.4207458496,174,0,1269.6821289063,893.3656005859,1216.8873291016,883.0131225586,1241.4506835938,933.0714111328,1188.6722412109,933.5305175781,1141.2661132813,968.6672363281,1257,868
173,1,774,1267,879,1434,1349.7650146484,826.4636230469,-0.0932006836,0.4007263184,174,0,1276.0073242188,868.6724853516,1333.4716796875,864.703918457,1308.3366699219,819.1489868164,1349.5679931641,826.36328125,1403.6418457031,795.0125732422,1256,871
174,0,866,1102,996,1282,1192.1389160156,930.9948730469,3.311126709,-2.4104919434,175,0,1269.5568847656,888.5764160156,1219.3817138672,884.0941162109,1238.8192138672,930.7100830078,1192.6751708984,930.571472168,1141.5238037109,963.9815063477,1266,868
174,1,773,1268,877,1435,1351.04296875,825.4660644531,0.8208618164,-0.531463623,175,0,1273.8024902344,860.9880981445,1331.8209228516,866.6574707031,1309.1829833984,815.5746459961,1351.533203125,825.3443603516,1408.5948486328,794.3520507813,1256,868
175,0,868,1095,988,1293,1194.3625488281,928.1461181641,2.5860900879,-2.7026672363,176,0,1269.3695068359,887.5540771484,1218.1120605469,886.9682006836,1238.9051513672,927.2108154297,1194.1787109375,928.0927734375,1139.1810302734,965.4578857422,1278,865
175,1,773,1265,877,1441,1352.7159423828,824.9836425781,1.3889770508,-0.4987487793,176,0,1272.9122314453,856.2768554688,1330.1434326172,868.6935424805,1308.0959472656,811.7725830078,1352.1354980469,823.96875,1412.1732177734,796.2662353516,1255,862
176,0,870,1099,985,1293,1196.2371826172,926.9858398438,2.1117858887,-1.674407959,177,0,1273.8604736328,889.2311401367,1220.0079345703,888.5678710938,1239.0480957031,928.3194580078,1196.5754394531,926.5151367188,1142.5346679688,961.4974975586,1284,859
176,1,771,1261,874,1445,1353.2762451172,822.9962158203,0.8364868164,-1.4911804199,177,0,1269.7017822266,849.2139282227,1326.822265625,867.7720947266,1306.3533935547,806.1336669922,1353.1802978516,822.0234985352,1418.0988769531,799.2223510742,1253,849
177,0,874,1096,983,1299,1197.7122802734,927.7028808594,1.687286377,-0.0801086426,178,0,1272.9112548828,892.958984375,1216.9420166016,896.8615722656,1231.8690185547,929.4412231445,1197.2374267578,927.2279052734,1144.3034667969,960.3372192383,1294,863
177,1,771,1259,874,1448,1353.6531982422,822.2512207031,0.530090332,-0.9936828613,178,0,1269.6468505859,846.5199584961,1322.4189453125,865.3028564453,1305.4995117188,800.3505859375,1353.7004394531,822.5554199219,1417.4584960938,803.8832397461,1249,844
178,0,878,1095,977,1304,1199.4748535156,927.5307006836,1.7375183105,-0.1415100098,179,0,1286.0065917969,895.6488037109,1227.5225830078,893.8170776367,1236.9093017578,929.5677490234,1199.3098144531,927.2537231445,1144.2951660156,955.5703735352,1302,869
178,1,770,1259,871,1447,1353.2958984375,820.6893920898,-0.0615844727,-1.372467041,179,0,1266.3941650391,842.5848999023,1321.9714355469,863.2666015625,1306.5775146484,796.2697753906,1353.5098876953,820.3548583984,1416.9343261719,804.125793457,1245,843
179,0,879,1103,968,1304,1202.9281005859,924.4722900391,2.8813171387,-2.0860900879,180,0,1282.7458496094,900.2399291992,1226.1713867188,892.2103271484,1240.9908447266,933.0926513672,1202.0986328125,924.0509033203,1151.1158447266,946.7109375,1306,877
179,1,769,1256,870,1445,1351.18359375,819.4542236328,-1.4287719727,-1.2809143066,180,0,1265.3120117188,838.7058105469,1317.1337890625,861.9551391602,1303.8104248047,795.5423583984,1351.4449462891,819.3103637695,1415.5076904297,803.4633789063,1245,841
180,0,875,1112,959,1306,1208.2023925781,918.3465576172,4.4765930176,-4.7792053223,181,0,1281.8497314453,900.6844482422,1239.7700195313,891.4608764648,1244.99609375,929.9265136719,1208.4055175781,918.3500976563,1157.2977294922,941.0903930664,1310,877
180,1,768,1253,869,1445,1349.1887207031,818.4183349609,-1.8062133789,-1.1175842285,181,0,1261.8662109375,837.2764282227,1313.7404785156,859.8863525391,1300.6671142578,793.6701049805,1348.9323730469,817.8048095703,1409.7404785156,805.2211914063,1241,840
181,0,874,1114,956,1316,1214.4196777344,914.6418457031,5.6371154785,-4.0628967285,182,0,1285.5402832031,899.2052612305,1245.087890625,891.3814697266,1249.7182617188,928.6494750977,1215.0925292969,915.0532226563,1166.0640869141,939.6709594727,1316,878
181,1,768,1252,868,1444,1347.845703125,817.8251953125,-1.4974975586,-0.7679748535,182,0,1260.2915039063,836.9920043945,1312.6124267578,859.5935668945,1298.5570068359,794.1451416016,1347.0504150391,816.9254150391,1408.6461181641,804.1484375,1238,846
182,0,874,1111,956,1318,1215.8891601563,913.8947753906,2.8587341309,-1.8523864746,183,0,1297.6481933594,899.7758789063,1255.5631103516,886.1926269531,1259.5010986328,933.1898193359,1215.7869873047,913.7027587891,1164.6296386719,934.16015625,1319,890
182,1,765,1249,869,1442,1345.7120361328,817.0142822266,-1.9215698242,-0.7966003418,183,0,1257.0583496094,841.1118774414,1311.0324707031,859.6372070313,1295.0366210938,794.0283813477,1345.25,817.114074707,1404.9932861328,801.7176513672,1235,855
183,0,873,1109,964,1323,1216.6870117188,916.8856201172,1.4847717285,1.3764343262,184,0,1300.9044189453,900.9554443359,1255.0479736328,886.5205078125,1263.9338378906,936.4478149414,1216.5029296875,916.4180297852,1163.7556152344,935.0098876953,1325,892
183,1,763,1245,868,1442,1343.5726318359,815.6794433594,-2.0668334961,-1.1554260254,184,0,1255.6661376953,840.3634643555,1309.2711181641,857.4562988281,1293.8911132813,793.2330932617,1342.798828125,814.6568603516,1404.7845458984,798.9350585938,1232,851
184,0,871,1119,970,1329,1222.54296875,919.9405517578,4.3988952637,2.4953918457,185,0,1306.6673583984,897.7496337891,1261.7044677734,887.1226196289,1277.2274169922,933.7378540039,1222.6541748047,919.548828125,1168.5131835938,942.5506591797,1330,886
184,1,764,1243,866,1441,1341.8764648438,814.8809814453,-1.8197631836,-0.9174499512,185,0,1254.6241455078,839.0556640625,1310.3510742188,857.2043457031,1291.0632324219,792.4771728516,1340.2788085938,813.1328125,1403.2416992188,799.5817260742,1229,855
185,0,865,1133,973,1336,1232.6104736328,919.8590087891,8.177947998,0.7774353027,186,0,1304.9682617188,893.2110595703,1260.857421875,884.0648803711,1280.6663818359,928.4812011719,1232.1453857422,919.0599975586,1183.4945068359,943.9378662109,1323,875
185,1,764,1240,867,1438,1339.2641601563,815.1158447266,-2.3480834961,-0.1492004395,186,0,1251.4708251953,838.2387695313,1306.6514892578,859.025390625,1290.5853271484,793.6298217773,1338.7523193359,814.6157836914,1398.3489990234,796.2329711914,1228,864
186,0,857,1141,979,1337,1239.4471435547,918.6591186523,7.2837219238,-0.540802002,187,0,1312.5932617188,885.9391479492,1266.0653076172,877.9364013672,1291.3825683594,923.5431518555,1239.6348876953,918.5330810547,1189.599609375,950.3032226563,1325,854
186,1,764,1240,868,1434,1336.9790039063,815.7416992188,-2.3060913086,0.3674621582,187,0,1254.5974121094,843.7753295898,1310.0892333984,857.8086547852,1289.5164794922,799.6663208008,1335.7647705078,814.6104125977,1397.6817626953,792.904296875,1226,878
187,0,853,1151,971,1341,1246.1827392578,913.5295410156,6.9183044434,-3.5999450684,188,0,1317.8665771484,885.9081420898,1274.3072509766,876.6763916016,1296.6906738281,920.708984375,1246.9150390625,913.8185424805,1197.1804199219,938.5255737305,1328,852
187,1,765,1245,867,1429,1336.4182128906,816.0272827148,-1.1425170898,0.3128967285,188,0,1271.1309814453,852.4321899414,1318.4963378906,855.4345092773,1296.0222167969,808.6148681641,1336.6479492188,816.4910888672,1392.6878662109,789.5515136719,1228,890
188,0,852,1153,964,1348,1251.1502685547,908.482421875,5.617767334,-4.5647277832,189,0,1325.5821533203,889.6251220703,1281.8399658203,875.6273803711,1299.791015625,922.4418334961,1252.2661132813,909.1607055664,1201.8065185547,927.5700683594,1337,859
188,1,767,1246,863,1425,1335.4438476563,815.3350830078,-1.0303344727,-0.357208252,189,0,1290.3553466797,858.4561767578,1323.5299072266,852.2447509766,1304.8681640625,821.0876464844,1338.3891601563,818.2462768555,1387.2404785156,792.4818725586,1232,901
189,0,849,1152,958,1352,1253.1920166016,903.6044311523,3.2337341309,-4.7735900879,190,0,1334.0594482422,898.2337646484,1291.8364257813,874.2378540039,1297.3443603516,926.1689453125,1254.3513183594,904.2146606445,1200.5227050781,914.2603759766,1346,865
189,1,766,1249,859,1425,1336.3533935547,813.1195068359,0.262878418,-1.5961608887,190,0,1290.0748291016,857.0731811523,1329.6042480469,846.0399169922,1307.8872070313,819.1881103516,1339.3607177734,816.178894043,1387.4610595703,791.3043212891,1240,904
190,0,845,1141,949,1359,1251.6064453125,897.4577026367,0.0208435059,-5.6889953613,191,0,1336.6724853516,897.5853881836,1291.6979980469,873.4512939453,1293.1708984375,924.8173217773,1251.9118652344,897.8032226563,1200.4266357422,903.1508178711,1350,877
190,1,766,1252,859,1426,1338.4040527344,812.255859375,1.4547729492,-1.1078186035,191,0,1293.7541503906,854.6624755859,1332.2540283203,844.0289306641,1312.6163330078,817.9291992188,1341.3743896484,815.1912841797,1388.0335693359,791.9460449219,1243,903
191,0,844,1149,945,1359,1253.4068603516,893.8171386719,1.2071838379,-4.3233337402,192,0,1339.0775146484,895.1318969727,1298.2498779297,870.0162963867,1297.2585449219,918.7986450195,1254.0944824219,893.9594116211,1198.1462402344,898.9645385742,1354,883
191,1,767,1255,858,1424,1339.5897216797,812.1619873047,1.2753295898,-0.431854248,192,0,1288.9022216797,854.9020996094,1331.5363769531,844.2178955078,1309.4194335938,817.1532592773,1341.978515625,814.7963256836,1390.4975585938,789.2889404297,1245,902
192,0,842,1152,944,1362,1256.4035644531,892.1234130859,2.400177002,-2.5702209473,193,0,1343.056640625,892.146484375,1300.3369140625,866.9177246094,1300.5776367188,918.7646484375,1256.9261474609,892.7959594727,1207.0678710938,897.1614990234,1358,873
192,1,765,1257,859,1423,1340.2163085938,811.9324951172,0.8428344727,-0.2969055176,193,0,1280.0928955078,854.1636352539,1330.0883789063,845.1782226563,1303.2177734375,814.1425170898,1341.3901367188,812.2203369141,1389.8571777344,787.6010742188,1247,903
193,0,840,1160,952,1364,1261.2009277344,894.3883056641,3.9983215332,0.6531677246,194,0,1342.6472167969,890.2592773438,1295.9154052734,869.0690307617,1300.5690917969,915.0948486328,1262.7534179688,895.6494140625,1217.4034423828,896.1920776367,1356,858
193,1,763,1257,859,1422,1339.8897705078,811.1589355469,0.063293457,-0.6147155762,194,0,1287.8482666016,863.6115722656,1330.9838867188,847.8233032227,1306.5407714844,825.0225219727,1341.5709228516,813.4107666016,1387.6566162109,787.6243286133,1247,905
194,0,835,1174,955,1367,1269.1748046875,895.0103759766,6.6487121582,0.6324157715,195,0,1345.2297363281,881.0089111328,1298.2824707031,866.3840332031,1306.7331542969,909.9476318359,1271.0927734375,897.0036010742,1230.22265625,903.0848388672,1352,839
194,1,762,1262,857,1418,1339.98828125,809.7610473633,0.086730957,-1.1368103027,195,0,1290.3826904297,867.6630249023,1332.7139892578,848.2468261719,1307.1140136719,826.3302001953,1340.4118652344,810.2407226563,1386.6641845703,780.2349243164,1253,906
195,0,832,1185,956,1366,1275.5808105469,894.4107055664,6.4869689941,-0.1889953613,196,0,1339.4039306641,874.1342163086,1297.3836669922,863.7484130859,1312.8873291016,904.671875,1276.9404296875,895.850769043,1234.3410644531,911.1578369141,1345,831
195,1,761,1269,856,1413,1340.7687988281,808.5310668945,0.5492553711,-1.1989440918,196,0,1303.7294921875,878.8852539063,1343.3651123047,850.8474121094,1310.6356201172,836.1325683594,1342.1072998047,809.9096679688,1390.5764160156,785.0347290039,1260,899
196,0,832,1184,948,1366,1276.7669677734,891.0554199219,2.9530944824,-2.2998352051,197,0,1341.7888183594,864.8045654297,1295.0887451172,856.7657470703,1317.3717041016,900.1637573242,1277.4506835938,892.3698730469,1230.0300292969,907.8383789063,1344,828
196,1,760,1270,858,1412,1341.0795898438,808.5830078125,0.3901977539,-0.365020752,197,0,1298.2145996094,878.8021850586,1341.7221679688,854.623840332,1306.8187255859,832.3859863281,1342.5068359375,809.3212890625,1390.0134277344,783.7926635742,1263,893
197,0,831,1181,937,1372,1277.3050537109,885.1889038086,1.3430480957,-4.6776428223,198,0,1349.5629882813,852.8236083984,1297.0745849609,852.372253418,1321.2027587891,894.317565918,1278.6508789063,886.5903930664,1233.0534667969,904.6341552734,1349,826
